scene_id,clip_id,start_time_movie,end_time_movie,start_sec,end_sec,duration_sec
348,348.1,00:15:55.875,00:15:58.875,955.875,958.875,3
349,349.1,00:16:00.042,00:16:03.042,960.042,963.042,3
349,349.2,00:16:03.042,00:16:06.042,963.042,966.042,3
349,349.3,00:16:06.042,00:16:09.042,966.042,969.042,3
358,358.1,00:16:25.208,00:16:28.208,985.208,988.208,3
366,366.1,00:16:37.208,00:16:40.208,997.208,1000.208,3
374,374.1,00:16:52.375,00:16:55.375,1012.375,1015.375,3
376,376.1,00:16:58.375,00:17:01.375,1018.375,1021.375,3
376,376.2,00:17:01.375,00:17:04.375,1021.375,1024.375,3
388,388.1,00:17:21.542,00:17:24.542,1041.542,1044.542,3
390,390.1,00:17:27.542,00:17:30.542,1047.542,1050.542,3
393,393.1,00:17:34.875,00:17:37.875,1054.875,1057.875,3
394,394.1,00:17:38.208,00:17:41.208,1058.208,1061.208,3
401,401.1,00:17:52.542,00:17:55.542,1072.542,1075.542,3
402,402.1,00:17:55.875,00:17:58.875,1075.875,1078.875,3
403,403.1,00:18:00.042,00:18:03.042,1080.042,1083.042,3
405,405.1,00:18:08.208,00:18:11.208,1088.208,1091.208,3
406,406.1,00:18:12.208,00:18:15.208,1092.208,1095.208,3
407,407.1,00:18:15.542,00:18:18.542,1095.542,1098.542,3
413,413.1,00:18:27.042,00:18:30.042,1107.042,1110.042,3
448,448.1,00:19:13.375,00:19:16.375,1153.375,1156.375,3
449,449.1,00:19:16.375,00:19:19.375,1156.375,1159.375,3
450,450.1,00:19:19.708,00:19:22.708,1159.708,1162.708,3
457,457.1,00:19:35.542,00:19:38.542,1175.542,1178.542,3
459,459.1,00:19:41.208,00:19:44.208,1181.208,1184.208,3
464,464.1,00:19:53.042,00:19:56.042,1193.042,1196.042,3
464,464.2,00:19:56.042,00:19:59.042,1196.042,1199.042,3
466,466.1,00:20:01.042,00:20:04.042,1201.042,1204.042,3
467,467.1,00:20:05.042,00:20:08.042,1205.042,1208.042,3
473,473.1,00:20:15.042,00:20:18.042,1215.042,1218.042,3
475,475.1,00:20:19.875,00:20:22.875,1219.875,1222.875,3
476,476.1,00:20:23.042,00:20:26.042,1223.042,1226.042,3
480,480.1,00:20:31.375,00:20:34.375,1231.375,1234.375,3
482,482.1,00:20:35.708,00:20:38.708,1235.708,1238.708,3
482,482.2,00:20:38.708,00:20:41.708,1238.708,1241.708,3
485,485.1,00:20:45.208,00:20:48.208,1245.208,1248.208,3
489,489.1,00:20:55.708,00:20:58.708,1255.708,1258.708,3
489,489.2,00:20:58.708,00:21:01.708,1258.708,1261.708,3
496,496.1,00:21:12.208,00:21:15.208,1272.208,1275.208,3
499,499.1,00:21:19.208,00:21:22.208,1279.208,1282.208,3
515,515.1,00:21:45.542,00:21:48.542,1305.542,1308.542,3
536,536.1,00:22:14.542,00:22:17.542,1334.542,1337.542,3
565,565.1,00:22:51.542,00:22:54.542,1371.542,1374.542,3
597,597.1,00:23:43.042,00:23:46.042,1423.042,1426.042,3
597,597.2,00:23:46.042,00:23:49.042,1426.042,1429.042,3
598,598.1,00:23:49.708,00:23:52.708,1429.708,1432.708,3
599,599.1,00:23:52.708,00:23:55.708,1432.708,1435.708,3
600,600.1,00:23:56.875,00:23:59.875,1436.875,1439.875,3
601,601.1,00:24:00.542,00:24:03.542,1440.542,1443.542,3
607,607.1,00:24:11.375,00:24:14.375,1451.375,1454.375,3
633,633.1,00:24:45.708,00:24:48.708,1485.708,1488.708,3
672,672.1,00:25:37.542,00:25:40.542,1537.542,1540.542,3
677,677.1,00:25:46.208,00:25:49.208,1546.208,1549.208,3
684,684.1,00:26:01.708,00:26:04.708,1561.708,1564.708,3
700,700.1,00:26:30.208,00:26:33.208,1590.208,1593.208,3
702,702.1,00:26:36.875,00:26:39.875,1596.875,1599.875,3
703,703.1,00:26:40.375,00:26:43.375,1600.375,1603.375,3
713,713.1,00:27:00.542,00:27:03.542,1620.542,1623.542,3
713,713.2,00:27:03.542,00:27:06.542,1623.542,1626.542,3
717,717.1,00:27:11.042,00:27:14.042,1631.042,1634.042,3
719,719.1,00:27:16.042,00:27:19.042,1636.042,1639.042,3
722,722.1,00:27:23.042,00:27:26.042,1643.042,1646.042,3
723,723.1,00:27:26.042,00:27:29.042,1646.042,1649.042,3
723,723.2,00:27:29.042,00:27:32.042,1649.042,1652.042,3
723,723.3,00:27:32.042,00:27:35.042,1652.042,1655.042,3
723,723.4,00:27:35.042,00:27:38.042,1655.042,1658.042,3
723,723.5,00:27:38.042,00:27:41.042,1658.042,1661.042,3
