scene_id,clip_id,start_time_movie,end_time_movie,start_sec,end_sec,duration_sec
328,328.1,00:21:27.375,00:21:30.375,1287.375,1290.375,3
328,328.2,00:21:30.375,00:21:33.375,1290.375,1293.375,3
328,328.3,00:21:33.375,00:21:36.375,1293.375,1296.375,3
329,329.1,00:21:38.542,00:21:41.542,1298.542,1301.542,3
331,331.1,00:21:42.875,00:21:45.875,1302.875,1305.875,3
332,332.1,00:21:46.208,00:21:49.208,1306.208,1309.208,3
335,335.1,00:21:53.375,00:21:56.375,1313.375,1316.375,3
335,335.2,00:21:56.375,00:21:59.375,1316.375,1319.375,3
338,338.1,00:22:04.542,00:22:07.542,1324.542,1327.542,3
338,338.2,00:22:07.542,00:22:10.542,1327.542,1330.542,3
339,339.1,00:22:11.375,00:22:14.375,1331.375,1334.375,3
340,340.1,00:22:15.542,00:22:18.542,1335.542,1338.542,3
345,345.1,00:22:27.708,00:22:30.708,1347.708,1350.708,3
346,346.1,00:22:30.875,00:22:33.875,1350.875,1353.875,3
347,347.1,00:22:34.042,00:22:37.042,1354.042,1357.042,3
347,347.2,00:22:37.042,00:22:40.042,1357.042,1360.042,3
347,347.3,00:22:40.042,00:22:43.042,1360.042,1363.042,3
348,348.1,00:22:44.542,00:22:47.542,1364.542,1367.542,3
350,350.1,00:22:49.208,00:22:52.208,1369.208,1372.208,3
358,358.1,00:23:02.708,00:23:05.708,1382.708,1385.708,3
358,358.2,00:23:05.708,00:23:08.708,1385.708,1388.708,3
358,358.3,00:23:08.708,00:23:11.708,1388.708,1391.708,3
358,358.4,00:23:11.708,00:23:14.708,1391.708,1394.708,3
358,358.5,00:23:14.708,00:23:17.708,1394.708,1397.708,3
358,358.6,00:23:17.708,00:23:20.708,1397.708,1400.708,3
359,359.1,00:23:20.875,00:23:23.875,1400.875,1403.875,3
363,363.1,00:23:30.042,00:23:33.042,1410.042,1413.042,3
364,364.1,00:23:33.042,00:23:36.042,1413.042,1416.042,3
364,364.2,00:23:36.042,00:23:39.042,1416.042,1419.042,3
367,367.1,00:23:42.875,00:23:45.875,1422.875,1425.875,3
370,370.1,00:23:53.375,00:23:56.375,1433.375,1436.375,3
373,373.1,00:24:00.208,00:24:03.208,1440.208,1443.208,3
373,373.2,00:24:03.208,00:24:06.208,1443.208,1446.208,3
376,376.1,00:24:09.875,00:24:12.875,1449.875,1452.875,3
384,384.1,00:24:23.542,00:24:26.542,1463.542,1466.542,3
388,388.1,00:24:31.042,00:24:34.042,1471.042,1474.042,3
389,389.1,00:24:36.875,00:24:39.875,1476.875,1479.875,3
390,390.1,00:24:42.375,00:24:45.375,1482.375,1485.375,3
390,390.2,00:24:45.375,00:24:48.375,1485.375,1488.375,3
391,391.1,00:24:49.375,00:24:52.375,1489.375,1492.375,3
397,397.1,00:25:02.708,00:25:05.708,1502.708,1505.708,3
397,397.2,00:25:05.708,00:25:08.708,1505.708,1508.708,3
